# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	121711	122115	+	LCCHNM_00605	manX	Phosphotransferase system, mannose/fructose-specific component IIA	COG:COG2893, COG:G, RefSeq:WP_000240985.1, SO:0001217, UniParc:UPI0002D52BCA, UniRef:UniRef100_A0A1X1KKT0, UniRef:UniRef50_A0A3P5YCT9, UniRef:UniRef90_A0A1X1KKT0
contig_1	cds	122215	123381	+	LCCHNM_00610	agaS	Fructoselysine-6-P-deglycase FrlB or related protein, duplicated sugar isomerase (SIS) domain	COG:COG2222, COG:M, SO:0001217, UniRef:UniRef50_A0A0B7LFP2, UniRef:UniRef90_A0A0B7LFP2
contig_1	cds	123498	124535	+	LCCHNM_00615	galM	Galactose mutarotase or related enzyme	COG:COG2017, COG:G, SO:0001217, UniRef:UniRef50_A0A0B7LGG1, UniRef:UniRef90_A0A0B7LGG1
contig_1	cds	124773	126104	+	LCCHNM_00620		Glycos-transf-1 domain-containing protein	SO:0001217, UniRef:UniRef50_D0BNE2, UniRef:UniRef90_A0A150NPN0
contig_1	cds	126106	127461	+	LCCHNM_00625		Sodium/glucose cotransporter	SO:0001217, UniRef:UniRef50_A0A0F2DWA0, UniRef:UniRef90_A0A081QI16
contig_1	cds	127445	128149	+	LCCHNM_00630		N-acylneuraminate cytidylyltransferase	SO:0001217, UniRef:UniRef50_A0A0F2DEC5, UniRef:UniRef90_A0A0F2DEC5
contig_1	cds	128146	129024	+	LCCHNM_00635		CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase	SO:0001217, UniRef:UniRef50_A0A0F2DSA4, UniRef:UniRef90_A0A081QI13
contig_1	cds	129253	136320	+	LCCHNM_00640		Extracellular matrix-binding protein ebh	SO:0001217, UniRef:UniRef50_A0A564T3T4
contig_1	cds	136527	137846	+	LCCHNM_00645		Glycosyltransferase Gtf1	SO:0001217, UniRef:UniRef50_D0BN70, UniRef:UniRef90_A0A0F2DGR0
contig_1	cds	138005	141118	+	LCCHNM_00650		Immunoglobulin A1 protease	SO:0001217, UniRef:UniRef50_A0A0F2DHB9
contig_1	cds	141287	142471	+	LCCHNM_00655		DUF4767 domain-containing protein	SO:0001217, UniRef:UniRef50_I2JB30
contig_1	cds	142611	143468	+	LCCHNM_00660	catE	Catechol-2,3-dioxygenase	COG:COG2514, COG:Q, SO:0001217, UniRef:UniRef50_A0A0B7LME7, UniRef:UniRef90_A0A4J0IYD0
contig_1	cds	143564	144121	+	LCCHNM_00665		Acetyltransferase	EC:2.3.1.79, KEGG:K00661, SO:0001217, UniRef:UniRef50_Q552S7, UniRef:UniRef90_E0PNF7
contig_1	cds	144487	145737	+	LCCHNM_00670		Dicarboxylate/amino acid:cation symporter	RefSeq:WP_064275788.1, SO:0001217, UniParc:UPI0007D9E698, UniRef:UniRef100_A0A178KRV1, UniRef:UniRef50_S3AHM2, UniRef:UniRef90_A0A139R7E5
contig_1	cds	145752	146690	+	LCCHNM_00675		Ribosomal protein S6--L-glutamate ligase	RefSeq:WP_064275789.1, SO:0001217, UniParc:UPI0007D91E79, UniRef:UniRef100_A0A178KRE7, UniRef:UniRef50_A0A2S6S4F5, UniRef:UniRef90_A0A0F2E0Z7
contig_1	cds	147836	148552	+	LCCHNM_00680		ABC transporter, ATP-binding protein	RefSeq:WP_064275791.1, SO:0001217, UniParc:UPI0007D9EA0F, UniRef:UniRef100_A0A178KQC0, UniRef:UniRef50_A0A4U9XZT8, UniRef:UniRef90_E7SCF6
contig_1	cds	148554	149636	+	LCCHNM_00685	drrB	ABC transporter, permease protein, DrrB family	RefSeq:WP_064275792.1, SO:0001217, UniParc:UPI0007DA0123, UniRef:UniRef100_A0A1X1JP50, UniRef:UniRef50_A0A7X2ST20, UniRef:UniRef90_F9Q5B4
contig_1	cds	149676	150053	+	LCCHNM_00690	tetR	Transcriptional regulator, TetR family	SO:0001217, UniRef:UniRef50_F9PVD5, UniRef:UniRef90_F9PVD5
contig_1	cds	150019	150300	+	LCCHNM_00695		(pseudo) HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_K8MX50, UniRef:UniRef90_K8MX50
contig_1	cds	150573	150800	+	LCCHNM_00700		Phosphorylase, Pnp/Udp family protein, putative	SO:0001217, UniRef:UniRef50_A5M5G9
contig_1	cds	150852	151337	+	LCCHNM_00705		Phosphorylase, Pnp/Udp family protein	SO:0001217, UniRef:UniRef50_A5M5G8, UniRef:UniRef90_A5M5G8
contig_1	cds	151371	152750	+	LCCHNM_00710		Trk transporter membrane-spanning protein	SO:0001217, UniRef:UniRef50_A0A239SY22, UniRef:UniRef90_A0A081PRW2
contig_1	cds	152764	153429	+	LCCHNM_00715	trkA	Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain	COG:COG0569, COG:PT, RefSeq:WP_001283909.1, SO:0001217, UniParc:UPI0001C4A553, UniRef:UniRef100_A0A081S8J1, UniRef:UniRef50_E7SCF0, UniRef:UniRef90_A0A3R9KJK5
contig_1	cds	153552	153923	+	LCCHNM_00720		(pseudo) YSIRK-type signal peptide-containing protein	SO:0001217, UniRef:UniRef50_UPI001652D2A7, UniRef:UniRef90_UPI0020018CD8
contig_1	cds	154035	155369	+	LCCHNM_00725		GRAM-POS-ANCHORING domain-containing protein	SO:0001217, UniRef:UniRef50_E1LTS5
contig_1	cds	155492	156190	+	LCCHNM_00730		DNA-binding response regulator	RefSeq:WP_061759698.1, SO:0001217, UniParc:UPI000766B4AD, UniRef:UniRef100_A0A111NHD3, UniRef:UniRef50_S3A183, UniRef:UniRef90_A0A0F2DVE8
contig_1	cds	156187	157239	+	LCCHNM_00735	walK	Sensor histidine kinase WalK	COG:COG5002, COG:T, EC:2.7.13.3, KEGG:K10681, SO:0001217, UniRef:UniRef50_A0A2X4NCZ9, UniRef:UniRef90_Q9S1J1
contig_1	cds	157434	158045	+	LCCHNM_00740	rpsD	30S ribosomal protein S4	COG:COG0522, COG:J, GO:0003735, GO:0006412, GO:0015935, GO:0019843, RefSeq:WP_000092756.1, SO:0001217, UniParc:UPI0000051BF1, UniRef:UniRef100_Q04MZ3, UniRef:UniRef50_A5VIU4, UniRef:UniRef90_A3CRA2
contig_1	cds	158629	159435	+	LCCHNM_00745		Membrane associated protein	SO:0001217, UniRef:UniRef50_D3H6B1, UniRef:UniRef90_D3H6B1
contig_1	cds	159457	160704	+	LCCHNM_00750		Toxic anion resistance protein	SO:0001217, UniRef:UniRef50_T1ZCX2, UniRef:UniRef90_D3H6B2
contig_1	cds	160742	161263	-	LCCHNM_00755		HXXEE domain-containing protein	SO:0001217, UniRef:UniRef50_Q8DV83, UniRef:UniRef90_E0PNH3
contig_1	cds	161342	161491	-	LCCHNM_00760	rpmG	50S ribosomal protein L33	COG:COG0267, COG:J, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_001265622.1, SO:0001217, UniParc:UPI0000051B2D, UniRef:UniRef100_B1I9V1, UniRef:UniRef50_Q5LXM5, UniRef:UniRef90_Q5LXM5
contig_1	cds	161507	161689	-	LCCHNM_00765	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0003735, GO:0006412, GO:0015934, RefSeq:WP_000290417.1, SO:0001217, UniParc:UPI00000E4956, UniRef:UniRef100_Q04I37, UniRef:UniRef50_Q74JN2, UniRef:UniRef90_A3CR43
contig_1	cds	161920	163623	+	LCCHNM_00770	ilvD	dihydroxy-acid dehydratase	COG:COG0129, COG:EG, EC:4.2.1.9, GO:0000287, GO:0004160, GO:0009097, GO:0009099, GO:0051537, KEGG:K01687, SO:0001217, UniRef:UniRef50_Q8DRT7, UniRef:UniRef90_Q04I44
contig_1	cds	163798	164139	-	LCCHNM_00775	paaD	Metal-sulfur cluster biosynthetic enzyme	COG:COG2151, COG:O, RefSeq:WP_001204052.1, SO:0001217, UniParc:UPI0001BEDF22, UniRef:UniRef100_A0A0F2DPN3, UniRef:UniRef50_A3CR41, UniRef:UniRef90_D3H6C5
contig_1	cds	164263	165114	+	LCCHNM_00780	rgg	quorum-sensing system transcriptional regulator Rgg	BlastRules:WP_000434947, SO:0001217, UniRef:UniRef50_A0A133RTV2, UniRef:UniRef90_A0A133RTV2
contig_1	cds	165311	166558	+	LCCHNM_00785		Ribosomal protein L11 methyltransferase	SO:0001217, UniRef:UniRef50_A5LQP8
contig_1	cds	166741	168021	+	LCCHNM_00790	hisS	histidine--tRNA ligase	COG:COG0124, COG:J, EC:6.1.1.21, GO:0004821, GO:0005524, GO:0005737, GO:0006427, GO:0016740, KEGG:K01892, RefSeq:WP_125393505.1, SO:0001217, UniParc:UPI000F679DB9, UniRef:UniRef100_A0A3R9JLU8, UniRef:UniRef50_P30053, UniRef:UniRef90_Q97NC9
contig_1	cds	168165	168368	+	LCCHNM_00795		Transcriptional regulator	RefSeq:WP_061425778.1, SO:0001217, UniParc:UPI00077643DE, UniRef:UniRef100_A0A1X1L2M6, UniRef:UniRef50_S9SPN5, UniRef:UniRef90_A0A1X1L2M6
contig_1	cds	168368	168565	+	LCCHNM_00800		DUF4492 domain-containing protein	SO:0001217, UniRef:UniRef50_D3H6D2, UniRef:UniRef90_G0I8G6
contig_1	cds	168568	169308	+	LCCHNM_00805		Brp/Blh family beta-carotene 15,15'-monooxygenase	SO:0001217, UniRef:UniRef50_A0A0T8ELA6, UniRef:UniRef90_A0A1X1KIS4
contig_1	cds	169319	170143	+	LCCHNM_00810		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A380K616, UniRef:UniRef90_E0Q460
contig_1	cds	170136	170834	+	LCCHNM_00815		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_D3H6D5, UniRef:UniRef90_D3H6D5
contig_1	cds	170844	171485	+	LCCHNM_00820		CAAX amino terminal protease family protein	SO:0001217, UniRef:UniRef50_J1SHT5, UniRef:UniRef90_E1LUT0
contig_1	cds	171503	171733	+	LCCHNM_00825		Excreted peptide	RefSeq:WP_000832186.1, SO:0001217, UniParc:UPI0001E54910, UniRef:UniRef100_E1LUS9, UniRef:UniRef50_E8K248, UniRef:UniRef90_G0I8G3
contig_1	cds	171889	173652	+	LCCHNM_00830	aspS	aspartate--tRNA ligase	COG:COG0173, COG:J, EC:6.1.1.12, GO:0003676, GO:0004815, GO:0005524, GO:0005737, GO:0006422, GO:0016740, SO:0001217, UniRef:UniRef50_Q48QS8, UniRef:UniRef90_Q04I59
contig_1	cds	173669	174571	+	LCCHNM_00835	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, SO:0001217, UniRef:UniRef50_Q8DRW0, UniRef:UniRef90_D3H6D9
contig_1	cds	174600	175586	-	LCCHNM_00840	malR	HTH-type transcriptional regulator MalR	COG:COG1609, COG:K, GO:0000976, GO:0003700, GO:0006355, SO:0001217, UniRef:UniRef50_P0A4T1, UniRef:UniRef90_P0A4T1
contig_1	cds	175596	176396	-	LCCHNM_00845	malA	Maltodextrose utilization protein MalA	COG:COG5521, COG:G, SO:0001217, UniRef:UniRef50_P59204, UniRef:UniRef90_P59204
contig_1	cds	176550	177392	-	LCCHNM_00850	malD	Maltodextrin transport system permease protein MalD	COG:COG3833, COG:G, GO:0005886, GO:0015423, GO:0015768, GO:0042956, RefSeq:WP_004236955.1, SO:0001217, UniParc:UPI0001E52FBE, UniRef:UniRef100_A0A081QJV9, UniRef:UniRef50_P0A4N3, UniRef:UniRef90_P0A4N3
contig_1	cds	177394	178686	-	LCCHNM_00855	malC	Maltodextrin transport system permease protein MalC	COG:COG1175, COG:G, GO:0015423, GO:0042956, GO:1990060, RefSeq:WP_049502290.1, SO:0001217, UniParc:UPI00066C95CD, UniRef:UniRef100_A0A133RTY0, UniRef:UniRef50_P0A4N1, UniRef:UniRef90_P0A4N1
contig_1	cds	178797	180068	-	LCCHNM_00860		Maltodextrin-binding protein	RefSeq:WP_061590125.1, SO:0001217, UniParc:UPI0007796CF4, UniRef:UniRef100_A0A150NRV0, UniRef:UniRef50_P59213, UniRef:UniRef90_A0A0U0KMY5
contig_1	cds	180547	182064	+	LCCHNM_00865	malQ	4-alpha-glucanotransferase	COG:COG1640, COG:G, EC:2.4.1.25, GO:0004134, GO:0005737, GO:0005975, GO:0102500, KEGG:K00705, RefSeq:WP_045606606.1, SO:0001217, UniParc:UPI0005F1192B, UniRef:UniRef100_A0A0F2DSE8, UniRef:UniRef50_P0A3Q0, UniRef:UniRef90_P0A3Q0
contig_1	cds	182090	184348	+	LCCHNM_00870	malP	Maltodextrin phosphorylase	COG:COG0058, COG:G, EC:2.4.1.1, GO:0005975, GO:0008184, GO:0030170, GO:0102250, GO:0102499, SO:0001217, UniParc:UPI0021BAFA45, UniRef:UniRef100_UPI0021BAFA45, UniRef:UniRef50_P29849, UniRef:UniRef90_P29849
contig_1	cds	184591	185181	+	LCCHNM_00875		(pseudo) HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1A0LHK9, UniRef:UniRef90_A0A1X1KWA3
contig_1	cds	185297	185494	+	LCCHNM_00880		hypothetical protein	PFAM:PF18710.4
contig_1	cds	185646	186542	+	LCCHNM_00885		Helix-turn-helix domain protein	SO:0001217, UniParc:UPI0021B7EC69, UniRef:UniRef100_UPI0021B7EC69, UniRef:UniRef50_A0A1A0LHK9, UniRef:UniRef90_A0A081Q7Y8
contig_1	cds	186701	186922	+	LCCHNM_00890		Conserved domain protein	RefSeq:WP_033679542.1, SO:0001217, UniParc:UPI0004D9F6C6, UniRef:UniRef100_A0A081Q7Y9, UniRef:UniRef50_F9PYQ5, UniRef:UniRef90_F9PYQ5
contig_1	cds	186964	187788	+	LCCHNM_00895		ABC transporter ATP-binding protein	RefSeq:WP_070657025.1, SO:0001217, UniParc:UPI0008A5DFD9, UniRef:UniRef100_A0A2N6PM27, UniRef:UniRef50_A0A380K616, UniRef:UniRef90_A0A0Y3M2Y8
contig_1	cds	187781	188539	+	LCCHNM_00900		ABC superfamily ATP binding cassette transporter	SO:0001217, UniParc:UPI0021B715B0, UniRef:UniRef100_UPI0021B715B0, UniRef:UniRef50_F9PYQ3, UniRef:UniRef90_F9PYQ3
contig_1	cds	188697	188843	+	LCCHNM_00905		CYTB-CTER domain-containing protein	SO:0001217, UniParc:UPI0003282BD8, UniRef:UniRef100_A0A3R9KW72, UniRef:UniRef50_G0I8F2, UniRef:UniRef90_A0A0F2DF13
contig_1	cds	189119	189325	+	LCCHNM_00910		DUF4405 domain-containing protein	RefSeq:WP_000265676.1, SO:0001217, UniParc:UPI0001F7AEC6, UniRef:UniRef100_A0A0F2DH16, UniRef:UniRef50_G0I8E3, UniRef:UniRef90_A0A0F2DH16
contig_1	cds	189680	190528	-	LCCHNM_00915	ubiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	COG:COG2226, COG:H, EC:2.1.1.187, KEGG:K00563, SO:0001217, UniRef:UniRef50_F2CFS4, UniRef:UniRef90_A0A081S8G0
contig_1	cds	190680	190958	+	LCCHNM_00920		Exported protein	RefSeq:WP_000910910.1, SO:0001217, UniParc:UPI0001E52FC3, UniRef:UniRef100_A0A1S0ZAN1, UniRef:UniRef50_A0A448DGA4, UniRef:UniRef90_U5P943
contig_1	cds	190960	193023	+	LCCHNM_00925	zntA	Cation-transporting P-type ATPase	COG:COG2217, COG:P, RefSeq:WP_239192925.1, SO:0001217, UniParc:UPI001EF3A95F, UniRef:UniRef100_UPI001EF3A95F, UniRef:UniRef50_A0A0F2CUI6, UniRef:UniRef90_A0A0F2CUI6
contig_1	cds	193101	194357	-	LCCHNM_00930	tyrS	tyrosine--tRNA ligase	COG:COG0162, COG:J, EC:6.1.1.1, GO:0003723, GO:0004831, GO:0005524, GO:0005737, GO:0006437, SO:0001217, UniRef:UniRef50_P00952, UniRef:UniRef90_Q04I74
contig_1	cds	194499	196976	+	LCCHNM_00935	pbp1b	penicillin-binding protein PBP1B	KEGG:K03693, SO:0001217, UniRef:UniRef50_A0A1S0Z9A0, UniRef:UniRef90_A0A3R9JYB8
contig_1	cds	197059	197970	+	LCCHNM_00940	rhaT	Permease of the drug/metabolite transporter (DMT) superfamily	COG:COG0697, COG:GER, SO:0001217, UniRef:UniRef50_Q8DN53, UniRef:UniRef90_Q8DN53
contig_1	cds	198199	198897	+	LCCHNM_00945	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	COG:COG2171, COG:E, EC:2.3.1.89, GO:0009089, GO:0019877, GO:0047200, SO:0001217, UniRef:UniRef50_O34981, UniRef:UniRef90_Q04I77
contig_1	cds	198965	200095	+	LCCHNM_00950	abgB	N-acetyldiaminopimelate deacetylase	COG:COG1473, COG:R, EC:3.5.1.47, GO:0009089, GO:0019877, GO:0050118, KEGG:K05823, SO:0001217, UniRef:UniRef50_Q9CIS4, UniRef:UniRef90_Q04I78
contig_1	cds	200107	200646	+	LCCHNM_00955		5-formyltetrahydrofolate cyclo-ligase	SO:0001217, UniRef:UniRef50_Q8DN56, UniRef:UniRef90_A0A1F0BMZ8
contig_1	cds	200630	201307	+	LCCHNM_00960	glpG	Membrane-associated serine protease, rhomboid family	COG:COG0705, COG:O, SO:0001217, UniRef:UniRef50_A0A380KTM1, UniRef:UniRef90_A0A0I7T7K4
contig_1	cds	201375	202274	-	LCCHNM_00965	galU	UTP--glucose-1-phosphate uridylyltransferase GalU	COG:COG1210, COG:M, SO:0001217, UniRef:UniRef50_Q5XE04, UniRef:UniRef90_E8KD78
contig_1	cds	202296	203312	-	LCCHNM_00970	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	COG:C, COG:COG0240, EC:1.1.1.94, GO:0005975, GO:0006650, GO:0008654, GO:0009331, GO:0046167, GO:0046168, GO:0047952, GO:0051287, KEGG:K00057, SO:0001217, UniRef:UniRef50_Q5XE03, UniRef:UniRef90_Q04I82
contig_1	cds	203483	203728	-	LCCHNM_00975	marR	MarR family transcriptional regulator	RefSeq:WP_238096498.1, SO:0001217, UniParc:UPI001EDDD8B7, UniRef:UniRef100_UPI001EDDD8B7, UniRef:UniRef50_F2QFP9, UniRef:UniRef90_F2QFP9
contig_1	cds	204067	205758	-	LCCHNM_00980	argS	arginine--tRNA ligase	COG:COG0018, COG:J, EC:6.1.1.19, GO:0004814, GO:0005524, GO:0005737, GO:0006420, SO:0001217, UniRef:UniRef50_Q54869, UniRef:UniRef90_Q54869
contig_1	cds	205931	206341	+	LCCHNM_00985	argR	arginine repressor	COG:COG1438, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006526, GO:0034618, GO:0051259, SO:0001217, UniParc:UPI00021807B7, UniRef:UniRef100_A0A3A4NEX2, UniRef:UniRef50_P0A2Y2, UniRef:UniRef90_P0A2Y2
contig_1	ncRNA	206349	206395	+	LCCHNM_00990	SpR10_sRNA	Streptococcus sRNA SpR10	RFAM:RF02444, SO:0000655
contig_1	cds	206392	208926	+	LCCHNM_00995	mutS	DNA mismatch repair protein MutS	GO:0003684, GO:0005524, GO:0006298, GO:0030983, GO:0140664, SO:0001217, UniRef:UniRef50_P0A3R3, UniRef:UniRef90_P0A3R3
contig_1	ncRNA-region	209005	209061	+			patAB leader	RFAM:RF02907, SO:0000140
contig_1	cds	209072	210778	+	LCCHNM_01000	mdlB	multidrug efflux ABC transporter subunit PatA	BlastRules:WP_000908145, COG:COG1132, COG:V, SO:0001217, UniRef:UniRef50_A0A0B7LCV4, UniRef:UniRef90_B1I9E4
contig_1	cds	210780	212546	+	LCCHNM_01005	mdlB	multidrug efflux ABC transporter subunit PatB	BlastRules:WP_000859866, COG:COG1132, COG:V, SO:0001217, UniRef:UniRef50_A0A0B7M9F3, UniRef:UniRef90_A0A0B7LZN5
contig_1	cds	212685	213374	+	LCCHNM_01010	puuD	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	COG:COG2071, COG:E, RefSeq:WP_000124770.1, SO:0001217, UniParc:UPI0001E52FD5, UniRef:UniRef100_V8I8P2, UniRef:UniRef50_A0A4V0C5J8, UniRef:UniRef90_A0A2N9ZZR2
contig_1	cds	213545	214894	+	LCCHNM_01015	pgi	glucose-6-phosphate isomerase	COG:COG0166, COG:G, EC:5.3.1.9, GO:0004347, GO:0005829, GO:0006094, GO:0006096, GO:0048029, GO:0051156, GO:0097367, SO:0001217, UniRef:UniRef50_P80860, UniRef:UniRef90_Q04IA2
contig_1	cds	215022	216482	+	LCCHNM_01020	gltX	glutamate--tRNA ligase	COG:COG0008, COG:J, SO:0001217, UniRef:UniRef50_Q9CDZ7, UniRef:UniRef90_G5KH90
contig_1	cds	216496	216927	+	LCCHNM_01025	cdd	Cytidine deaminase	COG:COG0295, COG:F, SO:0001217, UniRef:UniRef50_A0A0B7LB66, UniRef:UniRef90_UPI001C45D338
contig_1	tRNA	217041	217112	+	LCCHNM_01030	trnE	tRNA-Glu(ttc)	SO:0000259
contig_1	rRNA	217354	218899	+	LCCHNM_01035	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_1	tRNA	218951	219023	+	LCCHNM_01040	trnA	tRNA-Ala(tgc)	SO:0000254
contig_1	rRNA	219148	222049	+	LCCHNM_01045	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_1	rRNA	222126	222241	+	LCCHNM_01050	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	tRNA	222246	222318	+	LCCHNM_01055	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	222324	222394	+	LCCHNM_01060	trnG	tRNA-Gly(tcc)	SO:0000260
contig_1	tRNA	222429	222502	+	LCCHNM_01065	trnI	tRNA-Ile(gat)	SO:0000263
contig_1	tRNA	222513	222584	+	LCCHNM_01070	trnE	tRNA-Glu(ttc)	SO:0000259
contig_1	tRNA	222590	222679	+	LCCHNM_01075	trnS	tRNA-Ser(tga)	SO:0000269
contig_1	tRNA	222690	222763	+	LCCHNM_01080	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	tRNA	222767	222839	+	LCCHNM_01085	trnF	tRNA-Phe(gaa)	SO:0000267
contig_1	tRNA	222851	222931	+	LCCHNM_01090	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	tRNA	222936	223006	+	LCCHNM_01095	trnW	tRNA-Trp(cca)	SO:0000271
contig_1	tRNA	223021	223093	+	LCCHNM_01100	trnH	tRNA-His(gtg)	SO:0000262
contig_1	tRNA	223107	223178	+	LCCHNM_01105	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_1	tRNA	223188	223271	+	LCCHNM_01110	trnL	tRNA-Leu(caa)	SO:0000264
contig_1	cds	223378	224655	+	LCCHNM_01115		gamma-glutamylcysteine synthetase	SO:0001217, UniRef:UniRef50_A0A1F0B4P6, UniRef:UniRef90_UPI001591919A
contig_1	cds	224731	225978	+	LCCHNM_01120	thrC	threonine synthase	EC:4.2.3.1, KEGG:K01733, SO:0001217, UniRef:UniRef50_Q97KC0, UniRef:UniRef90_A0A139NG64
contig_1	cds	225975	226214	+	LCCHNM_01125		(pseudo) Threonine synthase	SO:0001217, UniRef:UniRef50_A0A6G2DF10, UniRef:UniRef90_A0A6G2DF10
contig_1	cds	226275	227555	+	LCCHNM_01130	norM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	COG:COG0534, COG:V, SO:0001217, UniParc:UPI0021B7267A, UniRef:UniRef100_UPI0021B7267A, UniRef:UniRef50_Q9A1X6, UniRef:UniRef90_J0YPE8
contig_1	cds	227559	228170	+	LCCHNM_01135		HAD family hydrolase	SO:0001217, UniRef:UniRef50_A0A239SX61, UniRef:UniRef90_G0I6Y9
contig_1	cds	228346	229548	+	LCCHNM_01140	lysM	LysM domain-containing protein	SO:0001217, UniRef:UniRef50_K8MU13
contig_1	cds	229747	230172	+	LCCHNM_01145	marR	MarR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0F2DEQ8, UniRef:UniRef90_A0A0F2DEQ8
contig_1	cds	230183	230545	+	LCCHNM_01150		Uncharacterized membrane protein	COG:COG3759, COG:S, SO:0001217, UniRef:UniRef50_C4L4F5, UniRef:UniRef90_E9FQF4
contig_1	cds	230658	231302	+	LCCHNM_01155	pcp	pyroglutamyl-peptidase I	COG:COG2039, COG:O, EC:3.4.19.3, GO:0005829, GO:0006508, GO:0016920, KEGG:K01304, SO:0001217, UniRef:UniRef50_P65678, UniRef:UniRef90_Q97NG9
contig_1	cds	231329	232186	-	LCCHNM_01160		DUF975 domain-containing protein	SO:0001217, UniRef:UniRef50_J1SHZ4, UniRef:UniRef90_F9HN19
contig_1	cds	232303	233445	+	LCCHNM_01165	tgt	tRNA guanosine(34) transglycosylase Tgt	COG:COG0343, COG:J, EC:2.4.2.29, GO:0008479, GO:0008616, GO:0046872, GO:0101030, RefSeq:WP_001285237.1, SO:0001217, UniParc:UPI00016DB77C, UniRef:UniRef100_B1I9B4, UniRef:UniRef50_O32053, UniRef:UniRef90_Q8DVZ3
contig_1	cds	233546	235363	+	LCCHNM_01170	oafA	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	COG:COG1835, COG:M, SO:0001217, UniRef:UniRef50_A0A239WBU1, UniRef:UniRef90_D3H6J3
contig_1	cds	235515	236666	+	LCCHNM_01175	nagA	N-acetylglucosamine-6-phosphate deacetylase	SO:0001217, UniRef:UniRef50_A0A077ZBS6, UniRef:UniRef90_E7SD54
contig_1	cds	236829	237887	+	LCCHNM_01180	tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	COG:COG1063, COG:ER, EC:1.1.1.-, KEGG:K18369, RefSeq:WP_000649459.1, SO:0001217, UniParc:UPI0002181844, UniRef:UniRef100_A0A0T8ELE3, UniRef:UniRef50_A0A0B7KZ13, UniRef:UniRef90_A0A0B7KZ13
contig_1	cds	238038	238403	+	LCCHNM_01185		DUF1033 domain-containing protein	COG:COG4699, COG:S, RefSeq:WP_045606653.1, SO:0001217, UniParc:UPI0005F1B09C, UniRef:UniRef100_A0A0F2DSB6, UniRef:UniRef50_I1ZJT1, UniRef:UniRef90_A0A081QIL2
contig_1	cds	238480	239421	+	LCCHNM_01190	comGA	competence type IV pilus ATPase ComGA	COG:COG2804, COG:NUW, SO:0001217, UniRef:UniRef50_Q8E7J5, UniRef:UniRef90_D3H6J8
contig_1	cds	239369	240385	+	LCCHNM_01195	comGB	competence type IV pilus assembly protein ComGB	COG:COG1459, COG:NUW, SO:0001217, UniRef:UniRef50_S3B1B8, UniRef:UniRef90_Q8DN87
contig_1	cds	240387	240710	+	LCCHNM_01200	comGC	comG operon protein ComGC	BlastRules:WP_000738626, COG:COG4537, COG:X, RefSeq:WP_000738641.1, SO:0001217, UniParc:UPI0001C4A6EC, UniRef:UniRef100_A0A081R1A6, UniRef:UniRef50_A0A2N8LAM2, UniRef:UniRef90_A0A3R9J732
contig_1	cds	240721	241107	+	LCCHNM_01205	comGD	competence type IV pilus minor pilin ComGD	COG:COG2165, COG:NUW, KEGG:K02246, SO:0001217, UniRef:UniRef50_A0A139RH95, UniRef:UniRef90_A0A3R9M7M8
contig_1	cds	241070	241372	+	LCCHNM_01210	comGE	competence type IV pilus minor pilin ComGE	RefSeq:WP_153197443.1, SO:0001217, UniParc:UPI000FA5F242, UniRef:UniRef100_A0A428CYU4, UniRef:UniRef50_F2QGL3, UniRef:UniRef90_F2QGL3
